,Price,Rooms,Area,Floor,Max_house_floor,balcony\loggia,Bathroom,Year built,Link
1578,3500000,2,43.7,5,5,балкон,раздельный,1971,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_55et._2345890088
1579,3090000,1,36.5,9,17,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_365m_917et._2368052329
1580,3550000,2,47.5,1,5,,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_475m_15et._2397703116
1581,6200000,2,47,24,25,лоджия,совмещенный,2014,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_2425et._2347977455
1582,6600000,3,85.8,6,16,лоджия,раздельный,2012,https://www.avito.ru/perm/kvartiry/3-k._kvartira_858m_616et._2392239354
1583,3099000,1,35,2,10,,раздельный,1988,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_210et._2371878643
1584,3050000,1,53,1,3,,совмещенный,2017,https://www.avito.ru/perm/kvartiry/1-k._kvartira_53m_13et._2283588937
1585,3250000,2,46.4,5,5,,раздельный,1971,https://www.avito.ru/perm/kvartiry/2-k._kvartira_464m_55et._2355781633
1586,4380000,1,38.6,9,9,лоджия,совмещенный,2016,https://www.avito.ru/perm/kvartiry/1-k._kvartira_386m_99et._2348753518
1587,4200000,1,44,1,3,лоджия,совмещенный,2015,https://www.avito.ru/perm/kvartiry/1-k._kvartira_44m_13et._2420950590
1588,1500000,2,44.7,2,2,балкон,раздельный,1980,https://www.avito.ru/perm/kvartiry/2-k._kvartira_447m_22et._2048455594
1589,3500000,3,67,8,9,балкон,раздельный,1987,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_89et._2397023340
1590,10500000,3,95,5,14,лоджия,раздельный,2002,https://www.avito.ru/perm/kvartiry/3-k._kvartira_95m_514et._2412110350
1591,от2660000,2,43.3,5,5,балкон,раздельный,1969,https://www.avito.ru/perm/kvartiry/2-k._kvartira_433m_55et._2402619222
1592,10880000,3,86,2,8,лоджия,раздельный,2009,https://www.avito.ru/perm/kvartiry/3-k._kvartira_86m_28et._1879820672
1593,2900000,3,46.9,3,5,лоджия,совмещенный,1970,https://www.avito.ru/perm/kvartiry/3-k._kvartira_469m_35et._2349730844
1594,4580000,2,53,4,10,лоджия,раздельный,2011,https://www.avito.ru/perm/kvartiry/2-k._kvartira_53m_410et._2390880756
1595,8900000,3,75,11,17,лоджия,раздельный,2021,https://www.avito.ru/perm/kvartiry/3-k._kvartira_75m_1117et._2347604046
1596,4400000,2,54.4,8,16,лоджия,раздельный,1992,https://www.avito.ru/perm/kvartiry/2-k._kvartira_544m_816et._2237609671
1597,2690000,1,24,8,16,,,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_24m_114et._2367763687
1598,8800000,3,98,6,25,лоджия,совмещенный,2011,https://www.avito.ru/perm/kvartiry/3-k._kvartira_98m_625et._2358290374
1599,17000000,4,191,4,8,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/4-k._kvartira_191m_48et._2401349485
1600,2661300,2,43,5,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_55et._2378511936
1601,3699000,2,43.2,2,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_432m_25et._2386889872
1602,3590000,1,30.8,2,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_308m_25et._2342261910
1603,3590000,1,30.8,2,5,балкон,совмещенный,1964,https://www.avito.ru/perm/kvartiry/1-k._kvartira_308m_25et._2342261910
1604,4850000,2,52.7,5,9,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_527m_59et._2312585576
1605,2800000,1,31,1,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_15et._2360404529
1606,2700000,2,45.7,5,5,балкон,раздельный,1975,https://www.avito.ru/perm/kvartiry/2-k._kvartira_457m_55et._2383250939
1607,9850000,3,79.1,4,9,лоджия,раздельный,2010,https://www.avito.ru/perm/kvartiry/3-k._kvartira_791m_49et._2412176739
1608,4400000,3,51.7,3,9,лоджия,совмещенный,1970,https://www.avito.ru/perm/kvartiry/3-k._kvartira_517m_39et._2341553250
1609,6200000,3,57.4,3,4,балкон,раздельный,1940,https://www.avito.ru/perm/kvartiry/3-k._kvartira_574m_34et._2394349575
1610,4000000,3,52.7,1,4,,совмещенный,1962,https://www.avito.ru/perm/kvartiry/3-k._kvartira_527m_14et._2376552881
1611,3400000,1,47.8,16,16,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_478m_1616et._2410609095
1612,3600000,2,43.6,4,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_436m_45et._2377646224
1613,2650000,2,42,1,4,,совмещенный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_14et._2308020367
1614,8100000,3,76.1,16,16,лоджия,раздельный,2018,https://www.avito.ru/perm/kvartiry/3-k._kvartira_761m_1616et._2401411840
1615,3300000,1,31.4,1,5,,раздельный,1967,https://www.avito.ru/perm/kvartiry/1-k._kvartira_314m_15et._2335888691
1616,14250000,5,180,1,4,лоджия,раздельный,2006,https://www.avito.ru/perm/kvartiry/5-k._kvartira_180m_14et._2363991940
1617,2800000,2,49,1,5,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_15et._2384793507
1618,3650000,1,34,3,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_39et._2296700992
1619,5500000,2,69,3,16,лоджия,совмещенный,2017,https://www.avito.ru/perm/kvartiry/2-k._kvartira_69m_316et._2370544282
1620,4500000,3,62,2,10,балкон,раздельный,1990,https://www.avito.ru/perm/kvartiry/3-k._kvartira_62m_210et._2381537383
1621,3220000,3,62.8,4,5,балкон,раздельный,1974,https://www.avito.ru/perm/kvartiry/3-k._kvartira_628m_45et._2381543395
1622,4550000,3,66.1,1,10,,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_661m_110et._2330744829
1623,2099000,2,30,1,5,,раздельный,1975,https://www.avito.ru/perm/kvartiry/2-k._kvartira_30m_15et._2352411633
1624,9500000,3,82,19,22,лоджия,раздельный,1955,https://www.avito.ru/perm/kvartiry/3-k._kvartira_82m_1922et._2281730905
1625,4260000,2,51.6,7,10,лоджия,раздельный,1993,https://www.avito.ru/perm/kvartiry/2-k._kvartira_516m_710et._2394578293
1626,8400000,3,103,8,18,лоджия,раздельный,2016,https://www.avito.ru/perm/kvartiry/3-k._kvartira_103m_818et._2374520937
1627,2400000,1,29.9,7,9,балкон,совмещенный,1983,https://www.avito.ru/perm/kvartiry/1-k._kvartira_299m_79et._2381474618
1628,3400000,2,42.5,2,5,,совмещенный,1964,https://www.avito.ru/perm/kvartiry/2-k._kvartira_425m_25et._2348088313
1629,4200000,2,59.9,4,4,балкон,раздельный,1954,https://www.avito.ru/perm/kvartiry/2-k._kvartira_599m_44et._2368415135
1630,4100000,3,69.1,9,16,балкон,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_691m_916et._2357023357
1631,4850000,3,70.4,4,4,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_704m_44et._2195578926
1632,5290000,3,76.5,3,4,балкон,раздельный,1960,https://www.avito.ru/perm/kvartiry/3-k._kvartira_765m_34et._2397503320
1633,2690000,1,21.2,3,4,лоджия,совмещенный,2018,https://www.avito.ru/perm/kvartiry/kvartira-studiya_212m_925et._2390584264
1634,4327000,3,81,5,5,балкон,раздельный,1955,https://www.avito.ru/perm/kvartiry/3-k._kvartira_81m_55et._2281637273
1635,10850000,3,108.5,10,17,лоджия,раздельный,2006,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1085m_1017et._2006272092
1636,4090000,3,53,4,9,лоджия,раздельный,1975,https://www.avito.ru/perm/kvartiry/3-k._kvartira_53m_49et._2378008594
1637,4700000,3,99.4,3,3,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_994m_33et._2338697201
1638,6750000,2,59,15,23,балкон,раздельный,2013,https://www.avito.ru/perm/kvartiry/2-k._kvartira_59m_1523et._2381405160
1639,3835000,3,59.6,3,5,балкон,раздельный,1996,https://www.avito.ru/perm/kvartiry/3-k._kvartira_596m_35et._2362707087
1640,1899000,1,32,2,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_25et._2394246737
1641,4200000,1,50,16,16,лоджия,раздельный,2021,https://www.avito.ru/perm/kvartiry/1-k._kvartira_50m_1616et._2189647849
1642,2550000,2,45,5,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_55et._2212219638
1643,3390000,2,40.3,2,5,балкон,совмещенный,1962,https://www.avito.ru/perm/kvartiry/2-k._kvartira_403m_25et._2402772926
1644,3290000,2,43.7,4,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_45et._2388660516
1645,2000000,1,32,3,3,,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_33et._2352690577
1646,4500000,2,67,10,16,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_67m_1016et._2121333246
1647,4360000,3,57.1,8,9,лоджия,совмещенный,1977,https://www.avito.ru/perm/kvartiry/3-k._kvartira_571m_89et._2324453501
1648,3800000,3,62.4,8,9,лоджия,раздельный,1991,https://www.avito.ru/perm/kvartiry/3-k._kvartira_624m_89et._2353735828
1649,3800000,2,48.9,4,5,лоджия,раздельный,1993,https://www.avito.ru/perm/kvartiry/2-k._kvartira_489m_45et._2378555273
1650,2450000,1,32,3,5,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_35et._2391777229
1651,3200000,2,37,5,5,балкон,совмещенный,1961,https://www.avito.ru/perm/kvartiry/2-k._kvartira_37m_55et._2388815772
1652,3850000,3,61,3,5,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_35et._2397289794
1653,5800000,2,62.5,8,16,лоджия,раздельный,2013,https://www.avito.ru/perm/kvartiry/2-k._kvartira_625m_816et._2309533987
1654,6200000,3,57.4,3,4,балкон,раздельный,1940,https://www.avito.ru/perm/kvartiry/3-k._kvartira_574m_34et._2394349575
1655,3333333,1,33.7,17,19,лоджия,совмещенный,2016,https://www.avito.ru/perm/kvartiry/1-k._kvartira_337m_1719et._2391610734
1656,3680000,2,43.8,1,5,,раздельный,1972,https://www.avito.ru/perm/kvartiry/2-k._kvartira_438m_15et._2359001747
1657,4550000,3,66.1,1,10,,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_661m_110et._2330744829
1658,3550000,1,41.8,5,17,лоджия,совмещенный,2022,https://www.avito.ru/perm/kvartiry/1-k._kvartira_418m_517et._2385027331
1659,3100000,1,45.7,7,10,балкон,совмещенный,2014,https://www.avito.ru/perm/kvartiry/1-k._kvartira_457m_710et._2334830682
1660,2399999,2,43.8,4,4,балкон,совмещенный,1961,https://www.avito.ru/perm/kvartiry/2-k._kvartira_438m_44et._2386022505
1661,2250000,2,45.2,5,5,балкон,совмещенный,1963,https://www.avito.ru/perm/kvartiry/2-k._kvartira_452m_55et._2397489077
1662,1200000,2,23.1,3,5,,раздельный,1966,https://www.avito.ru/perm/kvartiry/2-k._kvartira_231m_35et._2333325151
1663,8890000,2,64.2,8,26,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_642m_826et._2352408573
1664,3400000,2,42.5,2,5,,совмещенный,1964,https://www.avito.ru/perm/kvartiry/2-k._kvartira_425m_25et._2348088313
1665,5997000,2,55,21,25,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_55m_2125et._2250397791
1666,2690000,1,24,21,25,,,,https://www.avito.ru/perm/kvartiry/kvartira-studiya_24m_114et._2367763687
1667,2800000,2,44,2,5,балкон,,1963,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_25et._2378454394
1668,10850000,3,108.5,10,17,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1085m_1017et._2006272092
1669,1900000,1,34.5,10,17,лоджия,совмещенный,2015,https://www.avito.ru/perm/kvartiry/kvartira-studiya_345m_45et._2410383414
1670,6390000,3,71.5,4,16,лоджия,раздельный,1985,https://www.avito.ru/perm/kvartiry/3-k._kvartira_715m_416et._2341433363
1671,4947000,2,46,16,25,лоджия,совмещенный,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_1625et._2377889689
1672,5600108,3,80,1,9,лоджия,раздельный,2014,https://www.avito.ru/perm/kvartiry/3-k._kvartira_80m_19et._2344573507
1673,2000000,1,32,3,3,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_33et._2352690577
1674,6300000,1,67,17,17,лоджия,совмещенный,2021,https://www.avito.ru/perm/kvartiry/1-k._kvartira_67m_1717et._2375757332
1675,13000000,4,92.3,3,21,,,,https://www.avito.ru/perm/kvartiry/4-k._kvartira_923m_321et._2375860709
1676,4000000,2,44,4,9,лоджия,раздельный,1977,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_49et._2370376128
1677,3000000,1,40,11,16,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_40m_1116et._2329158766
1678,3800000,1,35.6,2,9,,совмещенный,1984,https://www.avito.ru/perm/kvartiry/1-k._kvartira_356m_29et._2341349895
1679,9650000,3,115,5,16,лоджия,совмещенный,2000,https://www.avito.ru/perm/kvartiry/3-k._kvartira_115m_516et._2292466082
1680,3650000,3,57,5,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_57m_59et._2332050447
1681,3500000,1,45.6,2,17,балкон,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_456m_217et._2421608799
1682,4327000,3,81,5,5,балкон,раздельный,1955,https://www.avito.ru/perm/kvartiry/3-k._kvartira_81m_55et._2281637273
1683,3000000,1,35.8,4,4,балкон,совмещенный,1958,https://www.avito.ru/perm/kvartiry/1-k._kvartira_358m_44et._2368163508
1684,3200000,2,43.9,4,5,балкон,раздельный,1973,https://www.avito.ru/perm/kvartiry/2-k._kvartira_439m_45et._2381041551
1685,3850000,1,34.6,9,10,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_346m_910et._2370867884
1686,4800000,2,53,8,10,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_53m_810et._2342287311
1687,4000000,3,61.3,1,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_613m_15et._2322557430
1688,17500000,4,155.2,6,6,балкон,раздельный,2000,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1552m_66et._2296873098
1689,3250000,3,74,4,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_74m_45et._2372209378
1690,5250000,2,61,9,19,балкон,раздельный,2016,https://www.avito.ru/perm/kvartiry/2-k._kvartira_61m_919et._2306665924
1691,7350000,4,78,5,9,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/4-k._kvartira_78m_59et._2391332523
1692,9500000,3,84,3,7,лоджия,раздельный,2013,https://www.avito.ru/perm/kvartiry/3-k._kvartira_84m_37et._2150333054
1693,1500000,1,25.5,4,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_255m_45et._2363609735
1694,720000,1,18,2,5,,раздельный,1967,https://www.avito.ru/perm/kvartiry/1-k._kvartira_18m_25et._2401618189
1695,6700000,2,58,10,16,лоджия,совмещенный,2021,https://www.avito.ru/perm/kvartiry/2-k._kvartira_58m_1016et._2410043753
1696,3200000,1,35.4,15,16,лоджия,совмещенный,2018,https://www.avito.ru/perm/kvartiry/1-k._kvartira_354m_1516et._2377868019
1697,8300000,3,104.7,8,16,,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1047m_816et._2410684069
1698,2800000,1,38,4,10,лоджия,раздельный,2001,https://www.avito.ru/perm/kvartiry/1-k._kvartira_38m_410et._2356139564
1699,3399000,2,46,4,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_45et._2383921296
1700,17780000,3,178,5,5,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_178m_55et._1983616392
1701,2950000,1,34,8,9,балкон,раздельный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_89et._2392507511
1702,19500000,7,247.7,9,10,балкон,совмещенный,2005,https://www.avito.ru/perm/kvartiry/7-k._kvartira_2477m_910et._2249692136
1703,4500000,2,52.9,3,9,лоджия,раздельный,1986,https://www.avito.ru/perm/kvartiry/2-k._kvartira_529m_39et._2383144941
1704,19500000,7,247.7,9,10,балкон,совмещенный,2005,https://www.avito.ru/perm/kvartiry/7-k._kvartira_2477m_910et._2249692136
1705,3200000,2,43.9,4,5,балкон,раздельный,1973,https://www.avito.ru/perm/kvartiry/2-k._kvartira_439m_45et._2381041551
1706,5800000,2,62.5,8,16,лоджия,раздельный,2013,https://www.avito.ru/perm/kvartiry/2-k._kvartira_625m_816et._2309533987
1707,3500000,2,43.2,2,5,балкон,совмещенный,1961,https://www.avito.ru/perm/kvartiry/2-k._kvartira_432m_25et._2375193897
1708,3650000,3,57,5,9,лоджия,раздельный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_57m_59et._2332050447
1709,12900000,3,86.4,22,25,лоджия,раздельный,2021,https://www.avito.ru/perm/kvartiry/3-k._kvartira_864m_2225et._2377896358
1710,5600000,2,45,12,25,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_1225et._2336661501
1711,4325000,1,42.5,4,16,,,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_425m_416et._2396237160
1712,1500000,1,25.5,4,5,,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_255m_45et._2363609735
1713,1200000,2,23.1,3,5,,раздельный,1966,https://www.avito.ru/perm/kvartiry/2-k._kvartira_231m_35et._2333325151
1714,5600000,3,61,4,5,,раздельный,1951,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_45et._2277838178
1715,4000000,3,61.3,1,5,балкон,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_613m_15et._2322557430
1716,2200000,1,32.4,4,4,,совмещенный,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_324m_44et._2397110944
1717,3500000,2,44.3,1,5,,раздельный,1966,https://www.avito.ru/perm/kvartiry/2-k._kvartira_443m_15et._2401314765
1718,3500000,2,53,3,3,балкон,раздельный,1956,https://www.avito.ru/perm/kvartiry/2-k._kvartira_53m_33et._2256006291
1719,3298000,1,35,5,10,лоджия,раздельный,1991,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_510et._2421713488
1720,17780000,3,178,5,5,лоджия,совмещенный,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_178m_55et._1983616392
1721,3399000,2,46,4,5,,,,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_45et._2383921296
