,Price,Rooms,Area,Floor,Max_house_floor,balcony_or_loggia,Bathroom,Year_built,District,Link
457,4800000,4,84.2,2,9,балкон,раздельный,1990.0,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_842m_29et._2329282295
458,2150000,1,30.2,3,9,балкон,совмещенный,1982.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_302m_39et._2392995282
459,3350000,2,49.6,5,12,лоджия,раздельный,1980.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_496m_512et._2382086793
460,5800000,3,66.3,3,9,балкон,раздельный,1994.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_663m_39et._2397304775
461,3900000,1,42.2,1,4,лоджия,совмещенный,2022.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_422m_14et._2319450923
462,7800000,2,76.7,7,13,балкон,раздельный,2012.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_767m_713et._2390094040
463,3700000,1,50.0,2,19,лоджия,совмещенный,2020.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_50m_219et._2348936541
464,13200000,3,96.5,20,25,лоджия,совмещенный,2017.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_965m_2025et._2393325893
465,4700000,2,46.0,3,23,лоджия,совмещенный,2019.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_323et._2419980965
466,6050000,2,56.2,2,19,лоджия,раздельный,2016.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_562m_219et._2329350080
467,6900000,3,57.1,5,12,балкон,совмещенный,2020.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_571m_512et._2402235304
468,3450000,3,82.6,2,2,балкон,раздельный,1954.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_826m_22et._2394754782
469,5800000,3,62.0,5,9,лоджия,раздельный,1970.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_62m_59et._2399070823
470,2900000,1,30.8,4,5,балкон,совмещенный,1964.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_308m_45et._2379729898
471,4800000,3,57.6,4,9,балкон,совмещенный,1982.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_576m_49et._2344820703
472,4650000,1,38.0,24,25,лоджия,совмещенный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_38m_2425et._2401945766
473,5000000,3,68.6,3,9,балкон,совмещенный,1987.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_686m_39et._2334728953
474,5850000,4,85.4,9,10,лоджия,раздельный,1992.0,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_854m_910et._2339287186
475,3100000,3,61.2,4,5,балкон,раздельный,1981.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_612m_45et._2373297154
476,3400000,3,58.0,2,5,балкон,совмещенный,1963.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_58m_25et._2378024607
477,3500000,2,43.7,5,5,балкон,раздельный,1971.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_55et._2345890088
478,3400000,2,43.5,7,9,балкон,раздельный,1984.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_435m_79et._2349472543
479,2950000,2,44.8,4,5,балкон,раздельный,1972.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_448m_45et._2340613997
480,4100000,3,92.3,5,6,лоджия,раздельный,2003.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_923m_56et._2365793899
481,3650000,1,27.0,9,25,лоджия,совмещенный,2020.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_27m_925et._2287881408
482,4900000,3,67.0,9,9,балкон,раздельный,1986.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_99et._2336547303
483,6150000,3,62.0,2,9,балкон,совмещенный,1981.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_62m_29et._2363140339
484,2600000,2,41.0,3,5,балкон,совмещенный,1960.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_35et._2360502199
485,2100000,1,31.0,3,3,балкон,совмещенный,1960.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_33et._2389495430
486,5600000,2,52.0,3,9,лоджия,совмещенный,1988.0,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_39et._2385373032
487,7650000,2,57.8,13,17,лоджия,совмещенный,2007.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_578m_1317et._2353493265
488,3650000,2,43.8,2,5,балкон,раздельный,1970.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_438m_25et._2401626020
489,4100000,1,40.2,18,25,лоджия,совмещенный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_402m_1825et._2385929322
490,3500000,2,46.0,3,5,балкон,раздельный,1971.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_35et._2380979959
491,3450000,3,52.1,2,2,балкон,раздельный,1967.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_521m_22et._2409748194
492,4999990,3,69.1,6,10,балкон,раздельный,2001.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_691m_610et._2329101073
493,5100000,3,74.0,6,16,лоджия,совмещенный,1988.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_74m_616et._2385753782
494,3400000,2,47.2,3,5,балкон,раздельный,1972.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_472m_35et._2356903772
495,3000000,1,34.3,10,10,лоджия,раздельный,2018.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_343m_1010et._2410804296
496,2850000,1,33.2,3,5,лоджия,совмещенный,1982.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_332m_35et._2378881159
497,2590000,1,30.3,4,5,балкон,раздельный,1967.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_303m_45et._2379542451
498,3500000,1,30.4,1,4,балкон,совмещенный,2017.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_304m_14et._2374811709
499,3200000,2,47.8,1,5,балкон,совмещенный,1970.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_478m_15et._2342915749
500,5500000,2,43.0,15,22,лоджия,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_1522et._2346276675
501,2250000,3,64.7,2,2,балкон,раздельный,1957.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_647m_22et._2322042732
502,2850000,2,45.5,4,5,балкон,совмещенный,1967.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_455m_45et._2397450698
503,1800000,1,24.0,4,5,балкон,совмещенный,1979.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_24m_45et._2377402025
504,3850000,3,71.4,9,9,балкон,раздельный,1990.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_714m_99et._2382291121
505,5200000,2,51.9,10,10,лоджия,раздельный,2000.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_519m_1010et._2366568876
506,4800000,1,46.5,19,25,балкон,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_465m_1925et._2359505995
507,5800000,3,64.3,4,10,балкон,раздельный,1991.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_643m_410et._2384533177
508,3200000,1,28.7,6,10,лоджия,совмещенный,2022.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_287m_610et._2310679309
509,4800000,2,46.0,4,5,лоджия,совмещенный,2019.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_45et._2249916682
510,3560000,1,25.0,8,17,лоджия,совмещенный,2022.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_25m_817et._2412340892
511,3370000,1,34.0,8,9,балкон,совмещенный,2002.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_89et._2402832248
512,5200000,3,60.6,7,9,лоджия,совмещенный,1982.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_606m_79et._2373441586
513,5500000,2,66.7,3,5,балкон,раздельный,1958.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_667m_35et._2399904953
514,4699000,3,63.0,5,10,лоджия,раздельный,1997.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_510et._2334589185
515,4500000,4,81.3,7,16,лоджия,раздельный,2013.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_813m_716et._2316451824
516,2290000,1,30.1,5,5,балкон,совмещенный,1974.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_301m_55et._2417447541
517,2850000,1,41.3,7,16,лоджия,совмещенный,2015.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_413m_716et._2365093072
518,5800000,2,55.0,3,25,лоджия,совмещенный,2017.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_55m_325et._2412420574
519,4470000,3,62.0,2,5,балкон,совмещенный,1969.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_62m_25et._2332911616
520,5500000,3,61.0,3,9,лоджия,раздельный,1988.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_39et._2202721420
521,5300000,2,70.1,19,25,лоджия,раздельный,2012.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_701m_1925et._2417325927
522,3600000,2,46.0,2,5,балкон,совмещенный,1974.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_25et._2350085722
523,6540000,2,62.0,3,15,лоджия,совмещенный,2007.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_62m_315et._2359522888
524,3300000,3,59.1,6,9,балкон,раздельный,1973.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_591m_69et._2333288663
525,7250000,2,59.5,6,7,лоджия,совмещенный,2015.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_595m_67et._2423733827
526,4800000,2,62.4,7,18,балкон,раздельный,2014.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_624m_718et._2387751469
527,4500000,2,55.8,6,14,лоджия,раздельный,1982.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_558m_614et._2376256230
528,2500000,3,82.0,2,2,балкон,раздельный,1950.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_82m_22et._2230548925
529,5995000,2,61.1,5,8,лоджия,совмещенный,2020.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_611m_58et._2361772929
530,2950000,1,34.0,2,5,балкон,совмещенный,1984.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_25et._641104336
531,2780000,1,31.0,5,5,балкон,раздельный,1970.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_55et._2383977273
532,11000000,6,154.6,15,16,балкон,раздельный,2009.0,Дзержинский,https://www.avito.ru/perm/kvartiry/6-k._kvartira_1546m_1516et._2309852847
533,6700000,2,50.8,3,7,лоджия,совмещенный,2021.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_508m_37et._2417811280
534,3100000,1,31.6,5,5,балкон,совмещенный,1974.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_316m_55et._2390306804
535,6150000,2,55.4,25,25,лоджия,совмещенный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_554m_2525et._2363088934
536,4490000,2,52.0,7,9,балкон,раздельный,1987.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_79et._2417760321
537,4550000,1,34.7,10,11,балкон,совмещенный,2003.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_347m_1011et._2355416601
538,5100000,4,81.7,3,3,балкон,совмещенный,1958.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_817m_33et._2357748686
539,3400000,2,42.0,2,5,балкон,совмещенный,1963.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_25et._2394299096
540,6990000,3,79.2,17,25,лоджия,раздельный,2018.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_792m_1725et._2361805929
541,7200000,3,80.0,21,25,лоджия,раздельный,2022.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_80m_2125et._2346337061
542,3750000,3,59.0,3,5,балкон,раздельный,1976.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_59m_35et._2361458616
543,2100000,1,30.2,2,5,балкон,совмещенный,1974.0,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_302m_25et._2396375163
544,5400000,3,56.2,2,5,балкон,совмещенный,1965.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_562m_25et._2381639390
545,4700000,3,72.0,4,4,балкон,раздельный,1959.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_72m_44et._2419847609
546,5650000,3,67.0,5,9,балкон,совмещенный,1985.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_59et._2378289180
547,2990000,1,40.2,1,16,лоджия,совмещенный,2015.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_402m_116et._2391374722
548,3850000,2,43.8,9,9,балкон,раздельный,1981.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_438m_99et._2379046409
549,7550000,3,84.4,7,16,лоджия,раздельный,2006.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_844m_716et._2359639158
550,2800000,1,29.0,4,5,балкон,совмещенный,1962.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_29m_45et._2395841728
551,4200000,3,53.3,3,9,лоджия,раздельный,1984.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_533m_39et._2343735240
552,2690000,1,34.4,4,9,балкон,раздельный,1986.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_49et._2370693276
553,4600000,2,43.0,2,9,лоджия,раздельный,1973.0,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_29et._2396524231
554,5649000,1,50.0,20,21,лоджия,совмещенный,2013.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_50m_2021et._2372259880
555,3450000,1,37.0,2,6,балкон,совмещенный,2018.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_26et._2331043710
556,6550000,3,64.5,8,10,лоджия,раздельный,1994.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_645m_810et._2317414530
557,4150000,2,51.4,6,9,лоджия,раздельный,1974.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_514m_69et._2335168407
558,4800000,2,61.1,4,16,лоджия,раздельный,2014.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_611m_416et._2385524740
559,3599000,3,59.8,5,5,лоджия,раздельный,1984.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_598m_55et._2365835097
560,3900000,1,30.0,20,20,лоджия,совмещенный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/kvartira-studiya_30m_2020et._2412401922
561,2850000,2,43.3,3,5,балкон,совмещенный,1961.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_433m_35et._2384195388
562,3500000,1,31.0,1,19,балкон,совмещенный,2020.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_119et._2410179858
563,6000000,3,60.0,8,9,лоджия,раздельный,1971.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_60m_89et._2374637232
564,8405000,2,74.9,9,12,балкон,раздельный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_749m_912et._2341122900
565,3790000,2,43.2,8,9,лоджия,раздельный,1984.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_432m_89et._2384909435
566,9097000,3,94.2,3,25,балкон,раздельный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_942m_325et._2341734956
567,3000000,1,29.4,4,5,балкон,совмещенный,1976.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_294m_45et._1760870901
568,2350000,2,45.7,2,5,балкон,совмещенный,1967.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_457m_25et._2378394518
569,7900000,4,106.2,5,10,лоджия,раздельный,2003.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1062m_510et._2355972232
570,5380000,2,41.8,3,17,лоджия,совмещенный,2016.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_418m_317et._2335320706
571,4800000,3,60.7,3,9,лоджия,раздельный,1978.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_607m_39et._2347091096
572,2700000,1,30.0,3,5,балкон,совмещенный,1966.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_30m_35et._2380960052
573,1910000,1,31.0,5,5,балкон,совмещенный,1975.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_55et._2314383063
574,4150000,2,51.0,3,10,лоджия,раздельный,1997.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_310et._2385285561
575,4400000,1,42.5,6,12,лоджия,совмещенный,1984.0,Ленинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_425m_612et._2402692376
576,4080000,2,52.2,6,10,лоджия,раздельный,2007.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_522m_610et._2412459723
577,3400000,1,38.8,2,10,балкон,раздельный,1989.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_388m_210et._2390735819
578,6080000,2,52.0,14,25,лоджия,совмещенный,2020.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_1425et._2392228444
579,3650000,2,55.2,4,16,лоджия,раздельный,2017.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_552m_416et._2355355270
580,9150000,3,93.0,15,22,лоджия,раздельный,2013.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_93m_1522et._2346393235
581,6974000,3,63.0,7,22,лоджия,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_722et._2351339882
582,4500000,2,56.0,8,10,лоджия,совмещенный,1992.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_810et._2234424892
583,6500000,3,67.0,8,10,балкон,раздельный,1994.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_810et._2309741519
584,5050000,2,55.0,3,5,балкон,раздельный,1962.0,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_55m_35et._2338132541
585,7490000,3,77.0,11,16,лоджия,раздельный,2012.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_77m_1116et._2371985020
586,4700000,2,58.4,6,12,лоджия,раздельный,1999.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_584m_612et._2378708914
587,12900000,3,86.4,22,25,лоджия,раздельный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_864m_2225et._2377896358
588,2490000,2,45.5,5,5,балкон,раздельный,1981.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_455m_55et._2391752702
589,3690000,1,37.9,10,20,лоджия,совмещенный,2016.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_379m_1020et._2400628147
590,2100000,2,33.3,2,5,лоджия,совмещенный,1970.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_333m_25et._2276146044
591,6669000,1,35.8,5,25,лоджия,совмещенный,2019.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_358m_525et._2395504171
592,5100000,3,66.1,9,9,лоджия,раздельный,1989.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_661m_99et._2393316551
593,6300000,2,80.0,8,16,лоджия,совмещенный,2007.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_80m_816et._2372531161
594,2950000,2,47.3,3,5,балкон,раздельный,1970.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_473m_35et._2372229278
595,2500000,1,31.0,5,5,балкон,совмещенный,1973.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_55et._2407508573
596,6690000,3,83.9,12,17,лоджия,раздельный,2008.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_839m_1217et._2378500660
597,3100000,1,35.0,4,4,лоджия,совмещенный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_44et._2377389060
598,3550000,1,35.0,13,17,лоджия,совмещенный,2011.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_1317et._2402588956
599,3000000,2,48.0,5,5,балкон,раздельный,1965.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_48m_55et._2388072202
600,4275000,2,67.0,7,16,лоджия,совмещенный,2017.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_67m_716et._2326597375
601,1900000,2,44.6,3,5,балкон,раздельный,1972.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_446m_35et._2306720295
602,2900000,3,50.7,2,5,балкон,раздельный,1969.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_507m_25et._2378657374
603,3500000,3,62.0,2,5,балкон,раздельный,1978.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_62m_25et._2341050305
604,5190000,2,49.0,2,4,лоджия,совмещенный,2018.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_24et._2343593172
605,7900000,3,82.0,3,16,балкон,раздельный,2013.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_82m_316et._2064944831
606,6100000,3,60.0,2,9,лоджия,раздельный,1985.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_60m_29et._2424846749
607,2900000,1,30.4,3,5,балкон,совмещенный,1964.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_304m_35et._2400071253
608,5000000,3,67.1,3,10,балкон,раздельный,1988.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_671m_310et._2344350229
609,4500000,3,60.0,3,5,лоджия,совмещенный,1989.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_60m_35et._2321936918
610,5900000,3,72.0,9,16,балкон,совмещенный,1993.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_72m_916et._2362849371
611,7500000,3,88.0,16,17,лоджия,совмещенный,2021.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_88m_1617et._2299446189
612,3500000,2,60.0,3,10,лоджия,раздельный,2011.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_310et._2384652728
613,3599000,1,38.0,2,14,лоджия,совмещенный,1978.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_38m_214et._2378932057
614,3450000,1,36.7,13,16,лоджия,совмещенный,2011.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_367m_1316et._2338347939
615,2800000,1,34.0,16,18,лоджия,совмещенный,2016.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_1618et._2396872533
616,5800000,2,56.3,7,16,балкон,раздельный,2015.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_563m_716et._2309743967
617,3890000,2,43.5,5,9,лоджия,совмещенный,1982.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_435m_59et._2347692145
618,7650000,3,87.2,3,16,лоджия,раздельный,2010.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_872m_316et._2331622511
619,4300000,3,52.7,4,9,лоджия,совмещенный,1982.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_527m_49et._2394739695
620,13300000,4,149.5,5,9,лоджия,раздельный,1998.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1495m_59et._2396244521
621,8490000,4,110.0,3,14,лоджия,раздельный,2003.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_110m_314et._2264019702
622,5800000,4,105.2,3,10,лоджия,раздельный,2005.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1052m_310et._2347240078
623,3100000,2,47.4,2,5,лоджия,раздельный,1969.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_474m_25et._2394616340
624,4550000,3,55.5,2,5,балкон,совмещенный,1960.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_555m_25et._2326165019
625,7500000,3,72.0,9,21,балкон,раздельный,2017.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_72m_921et._2311105807
626,2380000,1,30.1,4,5,балкон,раздельный,1968.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_301m_45et._2360067982
627,17900000,4,192.3,2,8,лоджия,раздельный,2003.0,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1923m_28et._2343348232
628,7990000,3,81.5,9,10,лоджия,раздельный,2006.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_815m_910et._2145031580
629,3200000,2,43.0,4,5,балкон,совмещенный,1962.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_45et._2412718603
630,5500000,2,59.0,5,16,лоджия,раздельный,2012.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_59m_516et._1963681691
631,2700000,2,45.0,1,5,балкон,раздельный,1966.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_15et._2305566849
632,3550000,2,45.4,3,5,балкон,совмещенный,1962.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_454m_35et._2366974794
633,2500000,2,47.0,2,2,балкон,раздельный,1957.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_22et._2424690353
634,4100000,2,52.5,6,10,лоджия,раздельный,2001.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_525m_610et._2309239502
635,5050000,3,73.6,4,5,балкон,раздельный,1963.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_736m_45et._2275722378
636,6220000,2,57.8,6,21,лоджия,совмещенный,2017.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_578m_621et._2253895204
