,Price,Rooms,Area,Floor,Max_house_floor,balcony\loggia,Bathroom,Year built,District,Link
731,4950000,2,44,5,20,,совмещенный,2018,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_520et._2393621561
732,3299999,2,42,4,5,балкон,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_45et._2349254371
733,5900000,2,54,14,16,лоджия,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_54m_1416et._2254581766
734,3999000,4,61,4,5,балкон,совмещенный,1966,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_61m_45et._2336853466
735,4750000,2,50.3,7,17,лоджия,совмещенный,2021,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_503m_717et._2377019238
736,14950000,5,142.5,7,9,балкон,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/5-k._kvartira_1425m_79et._2369146050
737,9200000,3,78,8,9,балкон,,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_78m_89et._2421229454
738,4500000,2,41,1,5,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_15et._2372704621
739,6000000,3,80,2,3,лоджия,совмещенный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_80m_23et._2267184041
740,14400000,4,147.2,16,16,,раздельный,2007,Мотовилихинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1472m_1616et._2394306633
741,4440000,3,54.5,12,14,лоджия,раздельный,1976,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_545m_1214et._2245994960
742,3150000,2,44.6,2,5,балкон,совмещенный,1967,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_446m_25et._2420410112
743,8600000,3,80.8,10,10,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_808m_1010et._2401478312
744,2520000,1,32.1,3,4,,совмещенный,1959,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_321m_34et._2341673186
745,4800000,3,58.6,2,5,,,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_586m_25et._2383149827
746,3450000,1,32.4,4,5,балкон,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_324m_45et._2395949951
747,3950000,2,50,4,16,балкон,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_50m_416et._2400880930
748,1580000,1,18,1,5,,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_18m_15et._2381802471
749,15600000,3,118.4,2,6,балкон,раздельный,2014,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1184m_26et._2358670622
750,4940000,3,44.9,14,25,лоджия,совмещенный,2021,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_449m_1425et._2427269460
751,5300000,3,70,8,10,балкон,,,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_70m_810et._2420919938
752,3600000,2,44.7,2,5,балкон,раздельный,1967,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_447m_25et._2412091517
753,3600000,2,44.7,2,5,балкон,раздельный,1967,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_447m_25et._2412091517
754,3400000,3,68,9,9,лоджия,раздельный,2007,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_68m_99et._2358529982
755,3197000,2,43.2,3,5,балкон,совмещенный,1972,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_432m_35et._2410521588
756,3950000,1,42.3,2,19,лоджия,раздельный,2014,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_423m_219et._2361562500
757,3510000,1,27,18,25,лоджия,совмещенный,2020,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_27m_1825et._2340323312
758,3800000,2,48.9,4,5,,,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_489m_45et._2378555273
759,4650000,2,53.5,5,9,лоджия,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_535m_59et._2396305760
760,2899000,2,44,5,5,балкон,раздельный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_55et._2386648940
761,3000000,1,43.4,7,10,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_434m_710et._2289961654
762,3349000,2,44,4,5,балкон,совмещенный,1963,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_45et._2371397260
763,5750000,2,51,7,11,балкон,раздельный,2008,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_711et._2402945141
764,4100000,3,67.1,3,10,,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_671m_310et._1959972342
765,3700000,2,49,3,18,лоджия,раздельный,2020,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_318et._2417621884
766,9000000,3,90,2,9,лоджия,совмещенный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_90m_29et._2401352766
767,6700000,2,51,13,21,лоджия,совмещенный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_1321et._2359573817
768,4260000,2,50.6,2,10,лоджия,раздельный,2014,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_506m_210et._2400687501
769,4100000,2,52,4,10,,раздельный,1993,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_52m_410et._2136858736
770,1600000,1,18,1,5,,совмещенный,1965,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_18m_15et._2416988709
771,5000000,2,60,13,16,лоджия,раздельный,2022,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_60m_1316et._2299487494
772,3415000,1,38,2,16,балкон,совмещенный,2016,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_38m_216et._2366354885
773,4400000,1,34.9,12,25,,,,Свердловский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_349m_1225et._2316954749
774,4800000,3,62.6,2,10,лоджия,раздельный,1989,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_626m_210et._2373142158
775,8900000,3,103.5,5,16,лоджия,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1035m_516et._2181251349
776,3100000,2,44,7,9,лоджия,раздельный,1977,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_79et._2383723055
777,3200000,1,27.4,4,9,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_274m_49et._2165143547
778,3350000,2,45,5,5,балкон,совмещенный,1961,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_55et._2378732714
779,3400000,2,44.9,3,5,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_449m_35et._2399674241
780,2145000,2,45,2,5,балкон,совмещенный,1973,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_25et._2372540662
781,3450000,1,40.2,17,17,лоджия,раздельный,2010,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_402m_1717et._2339573452
782,1320000,1,17,5,5,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_17m_55et._2365368191
783,4200000,3,62.9,5,9,лоджия,раздельный,1971,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_629m_59et._2393965388
784,3500000,2,43.6,3,5,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_436m_35et._2372201518
785,6000000,3,66.3,5,11,балкон,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_663m_511et._2408902266
786,3380000,1,40.1,16,17,балкон,раздельный,2015,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_401m_1617et._2380804581
787,2550000,1,30,1,5,балкон,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_30m_15et._2421284394
788,3550000,2,45.2,5,5,балкон,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_452m_55et._2374138634
789,3290000,1,31.5,2,5,,,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_315m_25et._2364484186
790,2400000,1,33.8,3,5,балкон,,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_338m_35et._2324906955
791,2600000,1,35,8,9,лоджия,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_89et._2400810056
792,3150000,2,41,3,5,балкон,совмещенный,1968,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_35et._2420601211
793,5990000,3,67,7,10,балкон,раздельный,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_710et._2378176669
794,3480000,1,37.4,9,17,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_374m_917et._2404324524
795,3500000,2,45,4,5,,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_45et._2180148016
796,3100000,2,40.4,4,5,балкон,совмещенный,1961,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_404m_45et._2384558365
797,2499000,1,21.2,9,25,,,,Свердловский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_212m_925et._2390584264
798,3400000,3,43.1,5,5,балкон,совмещенный,1964,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_431m_55et._2372172292
799,5800000,1,39.1,17,19,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_391m_1719et._2374422563
800,4399000,1,34.2,13,25,лоджия,совмещенный,2019,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_342m_1325et._2316066084
801,4700000,2,53.6,14,17,лоджия,раздельный,2015,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_536m_1417et._2395415686
802,10500000,3,84.7,15,31,лоджия,раздельный,2020,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_847m_1531et._2349699913
803,7000000,3,100.4,10,14,лоджия,совмещенный,2009,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1004m_1014et._2285868648
804,4180000,2,51,4,8,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_51m_48et._2350281228
805,3800000,3,58.5,5,5,балкон,раздельный,1971,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_585m_55et._2397517745
806,3800000,2,43.7,6,9,лоджия,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_69et._2420438605
807,2600000,2,45.3,2,2,,совмещенный,1940,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_453m_22et._2309315837
808,5730000,3,60.5,11,14,лоджия,раздельный,1979,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_605m_1114et._2145229056
809,1700000,2,47.5,2,2,балкон,раздельный,1957,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_475m_22et._2341246216
810,2600000,2,40,1,2,,,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_40m_12et._2410632334
811,3700000,2,43,5,5,,совмещенный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_55et._2384618784
812,2050000,3,45.3,1,2,,совмещенный,,,https://www.avito.ru/perm/kvartiry/3-k._kvartira_453m_12et._2410634327
813,1499000,1,29.6,1,2,,совмещенный,1959,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_296m_12et._2371600674
814,5850000,4,82,3,10,балкон,раздельный,1994,Кировский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_82m_310et._2400326677
815,3500000,1,40,14,14,,,,Ленинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_40m_1414et._2373007145
816,3450000,2,50.4,8,9,лоджия,раздельный,1984,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_504m_89et._2352461275
817,2300000,1,25,3,7,балкон,совмещенный,2018,,https://www.avito.ru/perm/kvartiry/1-k._kvartira_25m_37et._2396065917
818,5500000,3,74.5,15,19,лоджия,раздельный,2017,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_745m_1519et._2245871856
819,2290000,1,30,5,5,балкон,совмещенный,1972,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_30m_55et._2381450841
820,2580000,2,45,2,2,балкон,совмещенный,1960,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_22et._2318751545
821,9300000,3,81.1,4,7,лоджия,совмещенный,2007,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_811m_47et._2330621864
822,5550000,4,85.9,9,9,лоджия,раздельный,1989,Кировский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_859m_99et._2342457923
823,3449000,3,46.5,2,5,,,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_465m_25et._2375515474
824,2250000,2,46,2,2,балкон,совмещенный,1959,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_22et._2326612835
825,3300000,2,53.1,4,10,лоджия,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_531m_410et._1896201980
826,3650000,3,54.9,7,14,лоджия,раздельный,1981,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_549m_714et._2378879140
827,4000000,1,32,1,5,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_15et._2372709144
828,3800000,2,46.2,5,5,балкон,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_462m_55et._2408481695
829,4200000,3,56.8,2,5,балкон,совмещенный,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_568m_25et._2287546363
830,3750000,1,38.2,7,10,лоджия,раздельный,2008,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_382m_710et._2423867728
831,1700000,1,17.3,5,5,,совмещенный,1975,Индустриальный,https://www.avito.ru/perm/kvartiry/kvartira-studiya_173m_55et._2421510649
832,1500000,1,21,4,5,,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_21m_45et._2356144480
833,20000000,4,136,10,19,лоджия,раздельный,2019,Ленинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_136m_1019et._2143863000
