,Price,Rooms,Area,Floor,Max_house_floor,Year_built,balcony_or_loggia_балкон,balcony_or_loggia_лоджия,Bathroom_раздельный,Bathroom_совмещенный,District_Дзержинский,District_Индустриальный,District_Кировский,District_Ленинский,District_Мотовилихинский,District_Орджоникидзевский,District_Свердловский
1266,4964000,3,95.0,8,17,2021.0,0,1,1,0,0,0,1,0,0,0,0
1267,3300000,2,43.0,2,5,1963.0,1,0,0,1,1,0,0,0,0,0,0
1268,4149000,2,35.2,5,10,2019.0,1,0,0,1,0,0,0,0,1,0,0
1269,4999000,3,66.3,8,10,1990.0,1,0,1,0,0,0,0,0,1,0,0
1270,7499000,3,77.3,14,17,2012.0,0,1,1,0,1,0,0,0,0,0,0
1271,7370000,3,70.1,8,25,2021.0,0,1,1,0,0,1,0,0,0,0,0
1272,3699000,2,43.2,2,5,1964.0,1,0,0,1,0,0,0,0,0,0,1
1273,10900000,3,76.2,17,25,2020.0,0,1,1,0,0,0,0,0,0,0,1
1274,4200000,3,61.0,5,5,1989.0,0,1,1,0,0,0,0,0,0,1,0
1275,4700000,3,71.7,8,10,2019.0,0,1,1,0,0,0,0,0,1,0,0
1276,14000000,4,94.8,7,15,2012.0,0,1,1,0,0,0,0,0,0,0,1
1277,3300000,2,43.8,4,5,1972.0,1,0,1,0,0,0,0,0,1,0,0
1278,9500000,3,97.0,3,10,2009.0,0,1,1,0,1,0,0,0,0,0,0
1279,3500000,2,44.7,2,5,1971.0,1,0,1,0,0,0,0,0,1,0,0
1280,14900000,4,106.6,29,31,2020.0,0,1,1,0,0,0,0,0,0,0,1
1281,4900000,2,57.4,2,6,2014.0,0,1,1,0,1,0,0,0,0,0,0
1282,5000000,2,47.1,25,25,2019.0,1,0,0,1,0,0,0,0,0,0,1
1283,4900000,3,93.8,4,9,2013.0,0,1,1,0,0,0,0,0,0,1,0
1284,4000000,1,36.3,16,17,2016.0,0,1,0,1,0,1,0,0,0,0,0
1285,6200000,3,76.5,3,4,1958.0,1,0,0,1,0,0,0,0,0,0,1
1286,8950000,2,110.0,15,16,2021.0,0,1,1,0,0,0,0,0,1,0,0
1287,5200000,4,81.0,12,16,1993.0,1,0,1,0,0,0,0,0,1,0,0
1288,6450000,2,61.4,7,10,2004.0,0,1,1,0,0,0,0,0,1,0,0
1289,2000000,1,31.3,5,5,1968.0,1,0,0,1,0,0,0,0,0,1,0
1290,3600000,3,61.0,2,5,1972.0,1,0,0,1,0,0,0,0,0,0,1
1291,2850000,1,38.0,1,5,1992.0,1,0,0,1,1,0,0,0,0,0,0
1292,3200000,2,55.0,14,16,2014.0,0,1,0,1,0,0,0,0,0,1,0
1293,6970000,3,108.6,2,12,2003.0,0,1,1,0,0,0,1,0,0,0,0
1294,10800000,2,101.3,2,6,1999.0,0,1,0,1,0,0,0,1,0,0,0
1295,3750000,3,58.2,3,5,1967.0,1,0,1,0,1,0,0,0,0,0,0
1296,9200000,4,127.2,7,10,1997.0,0,1,0,1,0,0,0,0,0,1,0
1297,9850000,3,76.0,6,13,2008.0,0,1,1,0,1,0,0,0,0,0,0
1298,5890000,3,64.0,5,9,1975.0,0,1,1,0,1,0,0,0,0,0,0
1299,2600000,1,28.9,6,9,1988.0,1,0,0,1,0,0,0,0,0,0,1
1300,3950000,3,54.9,5,14,1981.0,0,1,1,0,0,0,0,0,1,0,0
1301,5937000,2,62.0,16,25,2021.0,0,1,1,0,0,0,0,0,0,0,1
1302,4600000,2,60.0,8,10,2004.0,0,1,0,1,0,0,0,0,1,0,0
1303,12400000,4,142.0,7,10,2008.0,1,0,0,1,1,0,0,0,0,0,0
1304,4800000,1,39.5,4,25,2021.0,0,1,0,1,0,0,0,0,0,0,1
1305,9500000,4,80.8,15,16,1987.0,0,1,1,0,1,0,0,0,0,0,0
1306,4050000,2,45.9,2,5,1971.0,1,0,1,0,0,0,0,0,0,0,1
1307,3300000,2,43.0,5,5,1967.0,1,0,0,1,0,0,0,0,1,0,0
1308,2400000,2,47.0,2,5,1968.0,1,0,1,0,0,0,0,0,0,1,0
1309,2200000,1,23.4,12,20,2015.0,1,0,0,1,0,0,1,0,0,0,0
1310,7500000,4,77.5,10,10,1997.0,0,1,1,0,0,1,0,0,0,0,0
1311,6500000,3,55.0,5,5,1959.0,1,0,0,1,0,0,0,1,0,0,0
1312,3200000,2,52.5,7,10,2006.0,1,0,1,0,0,0,0,0,0,1,0
1313,3100000,2,45.0,3,5,1969.0,1,0,1,0,0,0,0,0,0,0,1
1314,7800000,4,96.0,6,10,1999.0,0,1,0,1,1,0,0,0,0,0,0
1315,5199000,3,55.9,3,16,2018.0,0,1,0,1,0,0,1,0,0,0,0
1316,11860000,4,113.0,3,9,2006.0,0,1,1,0,0,0,0,1,0,0,0
1317,2550000,2,45.0,5,5,1965.0,1,0,0,1,0,0,0,0,0,1,0
1318,17500000,4,155.2,6,6,2000.0,1,0,1,0,0,0,0,1,0,0,0
1319,1850000,2,41.0,3,3,1957.0,1,0,0,1,0,0,0,0,0,1,0
1320,3300000,2,43.5,8,9,1974.0,0,1,1,0,0,1,0,0,0,0,0
1321,9350000,3,80.4,2,6,2018.0,1,0,1,0,0,0,0,0,1,0,0
1322,4100000,1,39.6,8,14,1983.0,0,1,0,1,0,1,0,0,0,0,0
1323,4800000,3,67.0,4,9,1986.0,1,0,1,0,0,0,0,0,0,0,1
1324,6910000,3,69.1,14,16,2020.0,0,1,0,1,0,1,0,0,0,0,0
1325,7300000,2,66.0,5,16,2018.0,0,1,1,0,0,0,0,1,0,0,0
1326,6300000,2,60.9,8,17,2015.0,0,1,0,1,0,0,0,0,0,0,1
1327,7377000,3,80.0,4,25,2021.0,0,1,1,0,0,0,0,0,0,0,1
1328,4350000,1,44.0,18,25,2011.0,0,1,0,1,0,1,0,0,0,0,0
1329,2530000,2,46.0,5,5,1968.0,1,0,1,0,0,0,1,0,0,0,0
1330,7240000,3,82.2,2,16,2012.0,1,0,1,0,0,0,0,0,1,0,0
1331,2790000,1,37.0,10,18,2015.0,0,1,0,1,0,0,0,0,0,1,0
1332,5400000,3,77.4,3,16,1996.0,0,1,0,1,0,0,0,0,0,0,1
1333,5200000,1,43.4,10,25,2021.0,0,1,0,1,0,0,0,0,0,0,1
1334,4500000,2,56.5,3,10,2017.0,0,1,1,0,0,0,0,0,1,0,0
1335,4200000,3,61.0,4,5,1966.0,1,0,1,0,1,0,0,0,0,0,0
1336,4500000,2,67.0,10,16,2021.0,0,1,1,0,0,0,1,0,0,0,0
1337,2700000,2,48.0,4,5,1989.0,1,0,1,0,0,0,0,0,0,1,0
1338,6600000,2,55.0,7,19,2020.0,0,1,0,1,0,0,0,0,0,0,1
1339,10000000,3,105.0,3,13,1999.0,0,1,0,1,0,0,0,1,0,0,0
1340,2400000,1,32.0,5,5,1963.0,1,0,0,1,0,0,0,0,0,1,0
1341,2800000,1,36.3,6,9,1989.0,1,0,1,0,0,0,1,0,0,0,0
1342,14500000,5,180.0,1,4,2006.0,0,1,1,0,0,1,0,0,0,0,0
1343,3400000,3,77.5,3,3,1959.0,1,0,1,0,0,0,0,0,0,1,0
1344,3290000,2,40.3,2,5,1962.0,1,0,0,1,0,0,0,0,0,0,1
1345,8400000,3,103.0,8,18,2016.0,0,1,1,0,0,1,0,0,0,0,0
1346,3250000,2,45.0,7,9,1982.0,1,0,1,0,0,0,0,0,0,0,1
1347,7000000,2,76.3,1,16,2008.0,0,1,0,1,1,0,0,0,0,0,0
1348,3550000,2,54.2,1,10,2000.0,1,0,1,0,0,1,0,0,0,0,0
1349,3300000,3,69.8,10,10,2009.0,1,0,1,0,0,0,0,0,0,1,0
1350,7500000,3,93.0,1,10,2016.0,0,1,1,0,1,0,0,0,0,0,0
1351,3200000,1,34.0,8,9,2022.0,1,0,0,1,0,0,0,0,0,1,0
1352,11000000,3,105.0,9,9,2003.0,0,1,1,0,0,0,0,1,0,0,0
1353,4700000,2,67.0,6,10,2006.0,0,1,1,0,0,0,1,0,0,0,0
1354,6300000,3,71.5,8,16,1999.0,0,1,1,0,1,0,0,0,0,0,0
1355,5700000,1,42.0,14,16,2013.0,0,1,0,1,0,0,0,0,1,0,0
1356,3650000,1,37.3,2,6,2014.0,0,1,1,0,1,0,0,0,0,0,0
1357,3990000,3,61.0,1,9,1973.0,0,1,1,0,1,0,0,0,0,0,0
1358,3000000,3,63.9,2,3,1954.0,1,0,1,0,0,0,1,0,0,0,0
1359,9850000,3,79.1,4,9,2010.0,0,1,1,0,0,0,0,1,0,0,0
1360,4300000,2,45.0,3,3,2000.0,1,0,0,1,0,0,0,0,1,0,0
1361,5820000,3,81.9,4,16,2009.0,0,1,1,0,0,0,0,0,0,0,1
1362,4950000,1,53.0,4,14,2004.0,0,1,0,1,0,1,0,0,0,0,0
1363,3150000,1,30.6,10,16,2022.0,0,1,0,1,0,0,0,0,1,0,0
1364,4790000,3,60.2,8,9,1973.0,1,0,0,1,0,1,0,0,0,0,0
1365,3100000,2,44.6,4,5,1968.0,1,0,1,0,0,0,0,0,0,0,1
1366,3800000,2,46.7,5,5,1970.0,1,0,1,0,1,0,0,0,0,0,0
1367,4350000,2,52.2,2,10,2005.0,0,1,1,0,0,1,0,0,0,0,0
1368,6700000,3,82.0,9,10,2006.0,1,0,1,0,0,0,0,0,1,0,0
1369,4964000,3,95.5,5,16,2021.0,0,1,1,0,0,0,1,0,0,0,0
1370,5400000,3,53.4,24,25,2018.0,0,1,1,0,0,0,0,0,0,0,1
1371,3050000,1,42.2,4,16,2016.0,1,0,1,0,0,0,1,0,0,0,0
1372,10999999,4,130.0,7,11,1996.0,1,0,1,0,0,1,0,0,0,0,0
1373,4990000,3,60.2,6,9,1980.0,0,1,1,0,1,0,0,0,0,0,0
1374,5200000,2,46.8,2,4,2016.0,0,1,0,1,0,1,0,0,0,0,0
1375,12200000,4,137.0,8,10,2000.0,0,1,1,0,0,0,0,1,0,0,0
1376,2900000,2,45.0,4,5,1960.0,1,0,0,1,0,0,1,0,0,0,0
1377,3600000,2,44.5,3,4,1963.0,1,0,0,1,1,0,0,0,0,0,0
1378,6450000,2,65.3,13,16,2005.0,1,0,0,1,1,0,0,0,0,0,0
1379,3370000,3,64.0,3,3,1955.0,1,0,1,0,0,0,1,0,0,0,0
1380,12000000,3,85.7,16,24,2020.0,1,0,1,0,0,0,0,1,0,0,0
1381,3000000,1,41.0,1,17,2021.0,0,1,0,1,0,0,1,0,0,0,0
1382,8900000,3,77.5,3,5,1958.0,1,0,0,1,1,0,0,0,0,0,0
1383,5000000,2,58.2,10,16,1998.0,0,1,1,0,0,1,0,0,0,0,0
1384,4300000,2,53.0,5,9,1986.0,1,0,1,0,0,1,0,0,0,0,0
1385,3350000,2,45.8,4,5,1965.0,1,0,0,1,0,0,0,0,1,0,0
1386,3250000,1,40.0,2,10,2016.0,1,0,1,0,0,0,0,0,1,0,0
1387,4350000,3,58.0,2,5,1972.0,1,0,1,0,1,0,0,0,0,0,0
1388,3700000,2,44.0,1,9,1973.0,0,1,1,0,0,1,0,0,0,0,0
1389,2150000,2,47.0,2,3,1961.0,1,0,0,1,0,0,0,0,0,1,0
1390,8900000,3,94.3,15,17,2013.0,0,1,1,0,0,0,0,0,0,0,1
1391,4090000,3,67.2,6,9,1990.0,1,0,1,0,0,0,0,0,1,0,0
1392,10500000,5,118.3,2,5,1936.0,1,0,1,0,0,0,0,0,0,0,1
1393,3200000,2,55.0,10,17,2017.0,0,1,1,0,0,0,0,0,0,1,0
1394,4550000,2,52.6,9,10,2000.0,1,0,1,0,0,1,0,0,0,0,0
1395,7500000,3,62.9,12,21,2017.0,1,0,1,0,1,0,0,0,0,0,0
1396,3850000,1,37.0,7,9,1989.0,0,1,1,0,0,0,0,0,1,0,0
1397,6000000,2,51.7,16,25,2017.0,0,1,0,1,1,0,0,0,0,0,0
1398,3500000,1,30.0,5,9,2021.0,0,1,0,1,0,0,0,0,1,0,0
1399,4358200,2,56.6,4,4,2022.0,1,0,0,1,0,0,0,0,0,1,0
1400,4200000,2,42.6,4,5,1969.0,1,0,1,0,0,0,0,0,0,0,1
1401,4795000,3,92.2,12,16,2021.0,0,1,1,0,0,0,1,0,0,0,0
1402,14640000,3,126.0,8,9,2007.0,0,1,1,0,0,0,0,1,0,0,0
1403,3450000,1,36.0,8,16,2022.0,1,0,0,1,0,1,0,0,0,0,0
1404,4190000,3,57.0,8,9,1976.0,1,0,1,0,0,1,0,0,0,0,0
1405,7500000,3,66.0,3,10,2003.0,0,1,0,1,1,0,0,0,0,0,0
1406,10900000,4,111.0,8,25,2010.0,0,1,0,1,0,1,0,0,0,0,0
1407,7000000,3,90.7,9,17,2010.0,0,1,1,0,0,0,0,0,0,1,0
1408,2750000,1,36.8,16,18,2015.0,1,0,0,1,0,0,0,0,0,1,0
1409,3290000,2,55.6,4,4,1957.0,1,0,1,0,0,0,1,0,0,0,0
1410,6500000,3,102.0,4,10,2001.0,0,1,1,0,0,0,1,0,0,0,0
1411,3100000,2,50.6,2,9,1992.0,1,0,1,0,0,0,0,0,0,1,0
1412,2350000,2,45.0,2,5,1968.0,1,0,1,0,0,0,0,0,0,1,0
1413,8500000,2,54.7,17,17,2021.0,0,1,1,0,0,0,0,0,0,0,1
1414,6790000,3,71.0,14,16,2019.0,0,1,1,0,0,1,0,0,0,0,0
1415,5200000,3,78.5,2,16,2012.0,0,1,1,0,1,0,0,0,0,0,0
1416,5700000,3,67.6,9,10,2004.0,0,1,0,1,0,0,0,0,1,0,0
1417,2790005,1,33.7,4,10,1999.0,0,1,1,0,0,0,0,0,1,0,0
1418,3270000,1,30.6,4,5,1967.0,1,0,0,1,1,0,0,0,0,0,0
1419,3490000,2,51.8,7,16,2015.0,0,1,0,1,0,0,0,0,0,1,0
1420,5020000,3,68.8,4,12,2022.0,0,1,1,0,0,0,0,0,1,0,0
1421,6200000,2,59.0,12,12,2013.0,0,1,0,1,0,0,0,0,1,0,0
1422,4400000,2,54.4,8,16,1992.0,0,1,1,0,0,0,1,0,0,0,0
1423,13500000,3,115.0,9,13,2018.0,1,0,1,0,0,0,0,1,0,0,0
1424,6350000,2,62.0,3,25,2011.0,0,1,1,0,0,1,0,0,0,0,0
1425,12000000,5,180.0,8,10,2006.0,0,1,1,0,0,0,0,0,0,1,0
1426,5200000,2,50.4,4,6,1977.0,0,1,1,0,0,0,0,1,0,0,0
1427,3100000,1,29.5,5,5,1970.0,1,0,1,0,0,1,0,0,0,0,0
1428,4430000,2,54.8,3,14,1980.0,0,1,1,0,0,0,0,0,0,0,1
1429,5192000,2,47.2,3,25,2018.0,0,1,1,0,1,0,0,0,0,0,0
1430,9000000,3,108.7,7,17,2008.0,0,1,1,0,0,0,0,0,1,0,0
1431,2250000,1,26.9,7,24,2018.0,1,0,0,1,0,0,0,0,0,1,0
1432,3400000,3,55.6,2,4,1961.0,1,0,0,1,0,0,0,0,0,0,1
1433,5290000,3,55.1,3,14,1976.0,0,1,1,0,0,0,0,0,0,0,1
1434,8250000,2,60.7,16,25,2009.0,0,1,0,1,0,0,0,0,0,0,1
1435,7180000,3,83.3,2,16,2021.0,0,1,1,0,0,0,0,0,1,0,0
1436,3350000,2,55.5,5,9,1990.0,0,1,1,0,0,0,0,0,0,1,0
1437,5800000,1,65.4,2,6,2001.0,0,1,1,0,1,0,0,0,0,0,0
1438,4200000,2,53.8,6,14,1978.0,0,1,1,0,0,0,0,0,0,0,1
1439,5500000,1,58.1,3,8,2001.0,0,1,0,1,0,0,1,0,0,0,0
1440,5150000,3,70.0,1,10,1994.0,0,1,1,0,1,0,0,0,0,0,0
1441,4599000,2,57.5,16,16,2012.0,0,1,1,0,1,0,0,0,0,0,0
1442,4000000,2,51.0,12,12,1970.0,1,0,1,0,0,1,0,0,0,0,0
1443,14990000,2,78.0,9,9,2008.0,0,1,0,1,1,0,0,0,0,0,0
1444,6500000,3,80.0,15,16,2012.0,1,0,1,0,0,0,1,0,0,0,0
1445,11000000,4,142.1,3,6,1999.0,0,1,1,0,0,0,1,0,0,0,0
1446,4500000,2,43.8,8,9,1981.0,0,1,1,0,1,0,0,0,0,0,0
1447,5680000,3,64.3,6,9,1989.0,1,0,1,0,0,1,0,0,0,0,0
1448,6900000,4,76.1,1,10,1993.0,0,1,1,0,0,0,0,0,0,0,1
1449,3350000,2,45.4,4,5,1969.0,1,0,0,1,0,0,0,0,0,0,1
1450,3320000,1,35.0,4,17,2010.0,1,0,0,1,0,0,0,0,0,0,1
1451,3200000,2,53.4,1,9,1993.0,0,1,1,0,0,0,0,0,0,1,0
1452,4200000,2,52.0,4,5,1982.0,0,1,1,0,0,0,0,0,0,1,0
1453,4790000,3,60.2,8,9,1973.0,1,0,0,1,0,1,0,0,0,0,0
1454,5500000,3,53.4,24,25,2018.0,1,0,1,0,0,0,0,0,0,0,1
1455,2940000,3,61.0,5,5,1981.0,1,0,1,0,0,0,0,0,0,1,0
1456,3200000,2,41.7,5,5,1968.0,1,0,0,1,0,0,1,0,0,0,0
1457,3200000,3,57.6,5,5,1963.0,1,0,0,1,0,0,0,0,0,1,0
1458,2480000,2,46.6,5,5,1974.0,1,0,1,0,0,0,0,0,0,1,0
1459,6225000,2,52.0,13,16,2014.0,0,1,0,1,1,0,0,0,0,0,0
1460,1750000,2,42.3,2,2,1955.0,1,0,0,1,0,0,0,0,0,1,0
1461,7700000,3,101.0,11,16,2014.0,1,0,1,0,0,1,0,0,0,0,0
1462,2500000,3,58.6,2,5,1975.0,1,0,1,0,0,0,1,0,0,0,0
1463,5100000,3,75.0,2,12,2022.0,0,1,1,0,0,0,0,0,1,0,0
1464,7000000,1,59.2,6,7,2004.0,0,1,0,1,0,1,0,0,0,0,0
1465,4070000,3,78.2,4,5,1960.0,1,0,1,0,0,0,1,0,0,0,0
1466,14000000,4,159.7,4,10,2001.0,0,1,1,0,0,0,0,1,0,0,0
1467,2300000,2,44.0,3,5,1963.0,1,0,0,1,0,0,0,0,0,1,0
1468,10850000,5,130.6,14,16,2005.0,0,1,1,0,1,0,0,0,0,0,0
1469,9350000,3,103.4,3,9,2008.0,0,1,1,0,1,0,0,0,0,0,0
1470,4000000,3,60.0,5,5,1972.0,1,0,1,0,0,1,0,0,0,0,0
1471,7200000,3,75.0,8,9,2018.0,0,1,1,0,0,1,0,0,0,0,0
1472,6850000,4,83.3,3,16,1991.0,0,1,1,0,1,0,0,0,0,0,0
1473,3150000,2,45.7,7,18,2015.0,1,0,0,1,0,0,0,0,0,1,0
1474,7600000,3,88.0,12,19,2020.0,0,1,0,1,1,0,0,0,0,0,0
1475,3990000,3,55.9,8,14,1983.0,0,1,1,0,0,0,0,0,1,0,0
1476,12000000,4,130.0,6,9,2005.0,0,1,1,0,0,0,0,0,0,0,1
1477,4300000,3,68.0,9,10,2000.0,1,0,1,0,0,0,0,0,1,0,0
1478,4000000,3,61.7,3,5,1977.0,1,0,1,0,0,0,0,0,0,1,0
